0,1
目前正如火如荼进行着的里约奥运会，激发着人们的运动热情，也唤醒了大家的参与意识。,"The Rio Olympic Games, which is in full swing, has stimulated people's enthusiasm for sports, but also aroused everyone's awareness of participation."
昨日上午10时许，X9003次国际货运班列从西安新筑车站开出，前往哈萨克斯坦的阿拉木图。,"At 10 o'clock yesterday morning, X9003 international cargo flights were leaving the Xi'an Xinzhu railway station and bound for Kazakhstan's Almaty."
法官在调查后表示，这名女警察当时的驾驶行为完全合法，而这名男子出现在公路上“完全是意外且无法预料的情况”，而且这名女警察事后拨打了急救电话。,"The court found that the policewoman -- who was responding to an emergency call -- was driving in a manner that was justified and that the presence of a man on the road was a ""completely exceptional and unpredictable situation,"" the judge said."
检票方面，在候车大厅东西两侧共有30个通道，旅客可根据车票上的检票口编号，进行快速查验、候车。,There are a total of 30 channels on the east and west side of the waiting hall. Passengers can check the ticket on the ticket number for quick inspection and waiting.
由于该嫌疑人系盗窃惯犯，屡次被公安机关打击处理过，具有较强的反侦察能力，加上他长期吸毒，讯问中毒瘾时常发作，审讯工作非常困难。,"As the suspect is a stealing recidivism and repeatedly dealt with by the public security organs, he has strong anti-reconnaissance capabilities. In addition, due to his long-term drug abuse, the often drug addiction makes trial work quite difficult."
170000多人签署了请愿书来保护这间咖啡馆。,"More than 170,000 people have signed a petition to protect the kids"" cafe."
因为市场直接涉及到就业的问题，所以我们要加强对员工和职工的就业技能培训。,"Because the market is directly related to the employment problem, we have to strengthen the employment skills training of employees."
这一天不仅宣告着它已100%恢复健康，更是它搬进豪华鸟舍、与关心它的人类朋友们见面的日子。,"This day not only announced that it has restored health by 100%, but also signaled its moving into the luxury aviary to meet its human friends."
遗憾的是，因违法者众、取证难等原因，这种现象并没有受到应有惩处，法律规定几乎成了摆设。,"Unfortunately, due to some reasons such as the large number of illegal cases and difficulty in obtaining evidences, those people have never been punished and make the laws become a kind of decoration."
遭到驱逐后，这家人一直在搬家，据说目前住在私人住宅,The family have now been moved on and are believed to be living in a private accomodation
由于钢铁企业资产规模大，涉及面广，一些企业的债务关系复杂，如果处置不当，有可能引发区域性风险。,"As the iron and steel enterprises are large-scale and involve a wide range of enterprises, the debt relationship is complex. It may lead to regional risks if disposed of improperly."
23岁的格拉斯哥自行车手斯金纳表示：“这让我受宠若惊。”,"The 23-year-old Skinner, from Glasgow, said: ""It's a flattering comparison."""
普京先生周五告诉俄罗斯电视台说，伊万诺夫先生自己要求辞职并推荐了瓦伊诺先生来接任自己。,"Mr Putin told a Russian TV station on Friday that Mr Ivanov had asked to leave the post, and recommended that Mr Vaino should replace him."
这一竞争可能不会来的很快，西蒙斯还需要适应NBA赛场，恩比德也要尽快从伤病中完全恢复，但是奥卡福能否在76人的长人阵中有位置还是个问题。,"This competition may not come soon. Simmons also need to adapt to the NBA stadium, and Enbi must also be fully recovered from the injury as soon as possible, but whether Okafor can have a position in the long array of 76 people."
有关伊斯兰国情报的批评令人想起出十多年前的争议，当时中央司令部情报分析员格雷戈里·胡克撰写了一篇研究文章，文中指出乔治·布什的政府不顾众多分析员的反对，坚持派遣小规模的部队前往伊拉克并且几乎没有考虑2003年入侵后的情况。,"The critiques on the Islamic State intelligence mirror disputes of more than a decade ago, when a Centcom intelligence analyst, Gregory Hooker, wrote a research paper saying that the administration of President George W. Bush, over many analysts"" objections, advocated a small force in Iraq and spent little time thinking about what would follow the 2003 invasion."
该斥资13.5亿英镑的项目计划于2017年5月完工,The £1.35bn project is now due to be complete by May 2017
至2015年3月8日沭阳县公安局勘查时，养殖场内只剩蛋鸡142只。,"Until March 8, 2015 when Shuyang County Public Security Bureau conducted a survey, there were only 142 layers on the farm."
与上月价格持平的有酒精饮料和烟草、住房、水、电、天然气和其他燃料、通信、教育。,"Prices remained at the same level as in the previous month in alcoholic beverages and tobacco; housing, water, electricity, gas and other fuels; communications; and education."
据台湾媒体报道，台“行政院长”林全昨天上午宣布，“政党及其附随组织不当取得财产处理条例”自今天起生效。,"According to Taiwanese media reports, Lin Quan, the head of Taiwan's Executive Yuan, announced yesterday morning, ""Ill-gotten Party Assets Handling Regulations by political parties and their accompanying organizations"" will take effective since today."
Snapchat庞大的年轻群体由于比老一辈更加注重种族的多元化，因此可能会十分敏感。,And Snapchat's huge audience of younger people - who are more racially diverse than their older counterparts - might mean that they are even more likely to expect sensitivity.
据新华社消息澳大利亚新南威尔士州政府11日宣布，将斥资2亿澳元（约合1.54亿美元）对著名的悉尼歌剧院进行建成以来最大规模的修缮。,"According to the Xinhua news agency, Australia's New South Wales government announced on the 11th day of the month that it will spend 200 million Australian dollars (about 154 million US dollars) to launch the biggest renovation on the famous Sydney Opera House since its establishment."
